73	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
74	SM_STATE	_state_regenerate	Init
366791	SENSORS_VALUES	78	0	1	25.99	18.8	0.5	25.81	36.4	9.8	23.70	69.2	17.8	83.00	24.00
368792	SENSORS_VALUES	78	0	1	26.05	19.0	0.7	25.81	36.4	9.8	23.74	69.2	17.8	83.06	24.00
370792	SENSORS_VALUES	78	0	1	26.08	19.1	0.8	25.81	36.5	9.8	23.75	69.2	17.8	83.13	24.00
372793	SENSORS_VALUES	78	0	1	26.15	19.4	1.0	25.84	36.6	9.9	23.72	69.2	17.8	83.13	24.00
374791	SENSORS_VALUES	78	0	1	26.19	19.6	1.2	25.84	36.6	9.9	23.71	69.2	17.8	83.19	24.06
376791	SENSORS_VALUES	78	0	1	26.26	19.8	1.4	25.87	36.7	10.0	23.72	69.2	17.8	83.25	24.00
378791	SENSORS_VALUES	78	0	1	26.30	20.0	1.6	25.88	36.7	10.0	23.72	69.3	17.8	83.31	24.00
380791	SENSORS_VALUES	78	0	1	26.36	20.2	1.8	25.88	36.8	10.0	23.72	69.3	17.8	83.38	24.06
382791	SENSORS_VALUES	78	0	1	26.42	20.4	2.0	25.89	36.9	10.1	23.71	69.3	17.8	83.44	24.06
384791	SENSORS_VALUES	78	0	1	26.47	20.7	2.2	25.88	36.9	10.1	23.74	69.2	17.8	83.50	24.00
386792	SENSORS_VALUES	78	0	1	26.53	20.9	2.4	25.89	36.9	10.1	23.77	69.3	17.8	83.50	24.06
388791	SENSORS_VALUES	78	0	1	26.57	21.1	2.6	25.91	37.0	10.1	23.72	69.3	17.8	83.56	24.06
390791	SENSORS_VALUES	78	0	1	26.67	21.3	2.8	25.91	37.0	10.2	23.74	69.2	17.8	83.63	24.06
392791	SENSORS_VALUES	78	0	1	26.71	21.5	2.9	25.91	37.1	10.2	23.72	69.3	17.8	83.69	24.00
394791	SENSORS_VALUES	78	0	1	26.75	21.7	3.1	25.92	37.1	10.2	23.72	69.3	17.8	83.75	24.06
396791	SENSORS_VALUES	78	0	1	26.81	22.0	3.3	25.92	37.2	10.2	23.74	69.3	17.8	83.81	24.06
398791	SENSORS_VALUES	78	0	1	26.87	22.2	3.5	25.93	37.2	10.3	23.74	69.3	17.8	83.88	24.00
